id,newspaper_id,content,label
50109,1667,"Bộ_trưởng cũng nhấn_mạnh vai_trò quan_trọng của việc tư_vấn , dặn_dò sau tiêm đối_với các cha_mẹ , phụ_huynh , người chăm_sóc trẻ
",3
50110,1667,"Khi thấy trẻ có biểu_hiện sốt_cao , quấy khóc kéo_dài , tím tái , phát_ban , ly_bì
",3
50111,1667,,3
50112,1667,,3
50113,1667,"sau tiêm , cần phải đưa ngay đến cơ_sở y_tế gần nhất
",3
50114,1667,"  Bộ_trưởng Y_tế Nguyễn_Thị_Kim_Tiến kiểm_tra công_tác tiêm_chủng tại trạm_y_tế xã Phú Nghĩa sáng 91
",3
50115,1667,"Ảnh Tuấn_Dũng
",3
50116,1667,"Phó giáo_sư Hoàng_Đức_Hạnh , Phó_Giám_đốc Sở Y_tế Hà_Nội cho_biết từ ngày 21 Hà_Nội bắt_đầu triển_khai tiêm ComBE Five
",3
50117,1667,"Đến ngày 81 , có 50 xã phường triển_khai tiêm cho hơn 5
",3
50118,1667,"800 trẻ
",3
50119,1667,"180 trường_hợp có phản_ứng thông_thường ( sốt , sưng đau tại_chỗ tiêm
",3
50120,1667,,3
50121,1667,,3
50122,1667,") và đều trong phạm_vi khuyến_cáo của chuyên_gia từ Tổ_chức Y_tế Thế_giới ( WHO ) và Bộ Y_tế
",3
50123,1667,"Có 2 bệnh_nhân phản_ứng nặng hơn ( mức_độ 1 ở huyện Quốc_Oai và Mê_Linh ) được đưa_vào Bệnh_viện Xanh Pôn điều_trị , trong_đó có trẻ phải thở oxy , dùng thuốc kháng dị_ứng
",3
50124,1667,"Không còn trường_hợp nào phản_ứng nặng có khó_khăn trong công_tác điều_trị , ông Hạnh khẳng_định
",3
50125,1667,"Vắcxin Combe Five được triển_khai tiêm trong chương_trình tiêm_chủng mở_rộng tại Việt_Nam từ tháng 122018 , thay_thế vắcxin Quinvaxem
",3
50126,1667,"Đến ngày 91 , đã có 130
",3
50127,1667,"000 trẻ của 28 tỉnh_thành được tiêm vắcxin này
",3
50128,1667,"Tỷ_lệ phản_ứng sau tiêm của trẻ ở giới_hạn an_toàn theo khuyến_cáo
",3
50129,1667,"Theo Lê_Nga ( VnExpress
",3
50130,1667,"net )
",3
50131,1668,"Quyết_định khởi_tố nữ phóng_viên báo Thương_hiệu và Công_luận cưỡng_đoạt 70
",3
50132,1668,"000 USD của doanh_nghiệp nước_ngoài đã được chuyển sang viện kiểm_sát
",3
50133,1668,"Ngày 2112 , thiếu_tướng Tô_Ân Xô , Giám_đốc Công_an tỉnh Bắc_Giang , cho_biết cơ_quan cảnh_sát điều_tra đã ra_quyết_định khởi_tố bị_can , lệnh_bắt tạm_giam đối_với Đào_Thị_Thanh_Bình ( 40 tuổi , phóng_viên báo Thương_hiệu và Công_Luận ) về hành_vi cưỡng_đoạt tài_sản
",3
50134,1668,"Quyết_định khởi_tố và lệnh_bắt bị_can để tạm_giam đã được công_an tỉnh chuyển đến viện kiểm_sát để phê_chuẩn
",3
50135,1668,"Nữ phóng_viên này thành_khẩn thừa_nhận hành_vi
",3
50136,1668,"Gia_đình cũng đưa luật_sư đến hỗ_trợ pháp_lý nhưng cô_ta từ_chối vì nghĩ rằng sai_phạm đã rõ_ràng , người đứng đầu Công_an tỉnh Bắc_Giang thông_tin
",3
50137,1668,"Đào_Thị_Thanh_Bình tại cơ_quan điều_tra
",3
50138,1668,"Ảnh Minh_Thúy
",3
50139,1668,"Doanh_nghiệp bị Đào_Thị_Thanh_Bình tống_tiền là công_ty TNHH Luxshare Ict Việt_Nam , đơn_vị chuyên sản_xuất dây , cáp điện nằm tại khu công_nghiệp Quang_Châu , huyện Việt_Yên , tỉnh Bắc_Giang
",3
50140,1668,"Biết công_ty này chuyển_đổi công_năng một_số công_trình xây_dựng , giữa_năm 2018 , Bình đã liên_hệ làm_việc
",3
50141,1668,"Nữ phóng_viên không ra_mặt khi cưỡng_đoạt tài_sản mà thông_qua một người_môi_giới
",3
50142,1668,"Người này tự_xưng là lãnh_đạo của một công_ty từng vi_phạm như LuxshareIct Việt_Nam , sau_đó đưa_ra mức_giá giải_quyết sự_việc là 100
",3
50143,1668,"000 USD
",3
50144,1668,"Qua nhiều lần mặc_cả , Bình đồng_ý giảm_xuống còn 70
",3
50145,1668,"000 USD ( tương_đương hơn 1,6 tỷ đồng )
",3
50146,1668,"Chiều 1812 , Bình_nhận số_tiền trên tại tòa soạn báo Thương_hiệu và Công_luận thì bị Công_an tỉnh Bắc_Giang bắt_quả_tang
",3
50147,1668,"Sự_việc đang được tiếp_tục điều_tra nên cơ_quan công_an chưa thông_tin cụ_thể về người môi_giới
",3
50148,1668,"Đây là lần thứ 2 nữ phóng_viên này nhận tiền của công_ty TNHH Luxshare – Ict
",3
50149,1668,"Trước_đó , cũng với vi_phạm trên , Bình đã nhận tiền bồi_dưỡng của doanh_nghiệp
",3
50150,1668,"Chia_sẻ với Zing
",3
50151,1668,"vn , ông Vũ_Đức_Thuận Tổng_biên_tập tờ_báo trên cho_biết phóng_viên Thanh_Bình bắt_đầu thử việc tại cơ_quan từ tháng 4
",3
50152,1668,"Nửa_năm sau , báo ký hợp_đồng lao_động với nhân_viên này
",3
50153,1668,"Đánh_giá về nữ nhân_viên vừa bị khởi_tố , ông Thuận nói bà Bình là người chăm_chỉ , năng_nổ trong các hoạt_động
",3
50154,1668,"Phóng_viên này không có biểu_hiện gì , cũng chưa từng vi_phạm kỷ_luật cơ_quan , ông Thuận cho_hay
",3
50155,1668,"Theo Bá Chiêm ( Tri_Thức Trực_Tuyến )
",3
50156,1669,"Sau_khi anh Nam bị đâm trong phòng trọ thì Đông chạy ra nhờ người_bạn đi chung anh Nam chở đi cấp_cứu
",1
50157,1669,"Cả nhóm điều_khiển xe_máy chở nạn_nhân tới bệnh_viện tuy_nhiên khi hay_tin anh Nam_tử_vong , những người này vội lấy xe_máy rồi bỏ_trốn
",1
50158,1669,"Ngày 2112 , Công_an quận Bình_Tân , TPHCM đang tạm_giữ Lê_Tiến_Đông ( thường gọi_là Cua , SN 1991 , ngụ quận Bình_Tân ) để điều_tra về hành_vi Giết_người
",3
50159,1669,"Đồng_thời , công_an đang tiến_hành truy_xét thêm 2 đối_tượng có liên_quan đến vụ_án là Mập và Ốc ( chưa rõ lai_lịch )
",3
50160,1669,"Công_an đưa đối_tượng Dương_về trụ_sở
",3
50161,1669,"Ảnh M
",3
50162,1669,"TTheo điều_tra ban_đầu , Đông và anh Trần_Hoài_Nam ( SN 1990 , trú quận 11 , ngụ huyện Hóc_Môn ) vốn là bạn_bè thân chơi chung với_nhau
",3
50163,1669,"Rạng_sáng 2012 , anh Nam được 1 người_bạn chơi chung tên là Xinh chở tới phòng trọ của Ốc ( chưa rõ lai_lịch ) ở đường tỉnh lộ 10 , KP
",3
50164,1669,"8 , phường An_Lạc A , quận Bình_Tân để lấy tiền cho 1 người_bạn
",3
50165,1669,"Khi tới nơi Xinh đứng phía ngoài phòng trọ , anh Nam đi_vào bên_trong thì gặp Đông , Mập nói_chuyện
",3
50166,1669,"Khoảng 1h30 cùng ngày , Đông chạy ra và nói_với Xinh là anh Nam bị xỉu ở trong nhà_vệ_sinh phòng trọ nên nhờ đưa đi cấp_cứu
",3
50167,1669,"Đông và Mập bê anh Nam với vết_thương đang thoi_thóp bỏ lên_xe Xinh
",3
50168,1669,"Sau_đó , Đông và Mập điều_khiển xe_máy hiệu Wave đi_theo sau xe Xinh tới bệnh_viện Bình_Tân
",3
50169,1669,"Tới_nơi anh Nam được đưa_vào cấp_cứu nhưng anh này đã tử_vong trước_đó
",1
50170,1669,"Khi các y bác_sĩ ra thông_báo thì nhóm Đông đã rời khỏi bệnh_viện
",3
50171,1669,"Sự_việc quá bất_thường nên các y bác_sĩ đã báo công_an
",3
50172,1669,"Công_an phong_toả khám_nghiệm hiện_trường ngày 2012
",3
50173,1669,"Ảnh M
",3
50174,1669,"T
",3
50175,1669,"Công_an đã có_mặt ghi_nhận lời_khai , khám_nghiệm tử_thi , điều_tra
",3
50176,1669,"Qua khám_nghiệm , nạn_nhân tử_vong với nhiều vết đâm chí_mạng ở trên người nghi bị sát_hại
",2
50177,1669,"Danh_tính nạn_nhân được xác_định là anh_Nam
",3
50178,1669,"Trong rạng_sáng cùng ngày , nhiều trinh_sát công_an được huy_động để điều_tra , xác_định anh Nam trước_khi được đưa_tới bệnh_viện đã ở phòng trọ trên đường tỉnh lộ 10 , KP
",3
50179,1669,"8 , phường An_Lạc A , quận Bình_Tân
",3
50180,1669,"Công_an khám_nghiệm phát_hiện nhiều vết_máu vương_vãi ở hiện_trường và những người ở phòng trọ đi đâu không_ai biết
",3
50181,1669,"Tới chiều cùng ngày , công_an đã bắt_giữ Đông đưa_về trụ_sở
",3
50182,1669,"Qua khai_báo ban_đầu , Đông khai_nhận đã dùng dao đâm_chết anh Nam do mâu_thuẫn cá_nhân
",2
50183,1669,"Do đây là lời_khai ban_đầu của Đông nên công_an đang truy_bắt thêm 2 đối_tượng có liên_quan là Ốc và Mập để phục_vụ việc điều_tra
",3
50184,1669,"Theo Minh_Tuệ ( Toquoc
",3
50185,1669,"vn )
",3
50186,1670,"Nói về việc xe công đón người_nhà Bộ_trưởng Công_thương , Chánh_văn_phòng Bộ Nội_vụ nói Chúng_tôi nghĩ đây là một sơ_suất
",3
50187,1670,"Tại cuộc họp_báo Bộ Nội_vụ chiều tối_nay , báo_chí đặt câu_hỏi về việc xe công vào sân_bay đón người_nhà Bộ_trưởng Công_thương liệu có vi_phạm Quy_định về trách_nhiệm nêu_gương mà TƯ vừa ban_hành và Đề_án Văn_hoá_công vụ Thủ_tướng vừa ban_hành
",3
50188,1670,"  Thứ_trưởng Bộ Nội_vụ Nguyễn_Duy_Thăng thông_tin , chiều qua Bộ Công_thương đã có văn_bản giải_thích về vấn_đề này
",3
50189,1670,"Bộ_trưởng Công_thương đã nhận trách_nhiệm và có thư xin_lỗi công_khai
",3
50190,1670,"Thứ_trưởng Nội_vụ Nguyễn Duy ThăngLuật quy_định rõ những điều cấmChánh văn_phòng Bộ Nội_vụ Vũ_Đăng_Minh nêu quan_điểm , trước_hết , cán_bộ , công_chức phải thực_thi công vụ theo đúng quy_định của pháp_luật , đúng thẩm_quyền và chịu_trách_nhiệm cá_nhân về hành_vi hoạt_động công_vụ của mình
",3
50191,1670,"Theo ông , luật Cán_bộ công_chức quy_định rất rõ những điều cấm cán_bộ công_chức làm ( trước_đây pháp_lệnh Cán_bộ công_chức , viên_chức đã có quy_định )
",3
50192,1670,"Trong đó có nội_dung , cán_bộ công_chức không_được lợi_dụng vị_trí , ảnh_hưởng của mình để mưu_cầu các lợi_ích riêng
",3
50193,1670,"Quyền_lợi , chế_độ của cán_bộ công_chức cũng đã được quy_định trong_luật
",3
50194,1670,"Chúng_ta là đảng_viên , là cán_bộ lãnh_đạo , quản_lý còn phải thực_hiện các quy_định của Đảng ông Minh_nói và cho hay Trước_đây có 2 văn_bản mà chúng_ta vẫn đang thực_hiện và mới_đây có Quy_định của TƯ về trách_nhiệm nêu_gương
",3
50195,1670,"Chánh_văn_phòng Bộ Nội_vụ Vũ Đăng MinhTrưởng Ban Tổ_chức TƯ Phạm_Minh_Chính nhấn_mạnh không_phải chúng_ta ra nghị_quyết TƯ 8 để phủ_định hai nghị_quyết trước_đây mà vẫn tiếp_tục thực_hiện
",3
50196,1670,"Đồng_thời , qua đó để tiếp_tục thực_hiện nghị_quyết TƯ 4 khoá 12 về xây_dựng , chỉnh_đốn Đảng , trong_đó đề_cao trách_nhiệm nêu_gương , tính tiên_phong , gương_mẫu của cán_bộ đảng_viên , ông Minh_nói
",3
50197,1670,"Trưởng_Ban Tổ_chức TƯ cũng nói_rõ 6 nguyên_tắc lãnh_đạo của Đảng , trong_đó có phương_thức lãnh_đạo bằng hình_thức nêu_gương Đảng_viên đi_trước làng_nước đi sau ; Cán_bộ đảng_viên phải gương_mẫu thực_hiện
",3
50198,1670,"Đặc_biệt , người đứng_đầu đơn_vị càng phải có trách_nhiệm gương_mẫu hơn
",3
50199,1670," Chúng_tôi nghĩ là một sơ_suất  Ông Minh nhấn_mạnh , các cán_bộ vi_phạm việc này là vi_phạm các quy_định của Đảng và các quy_định của luật Cán_bộ công_chức
",3
50200,1670,"Chúng_tôi nghĩ đây là một sơ_suất , có_thể do trách_nhiệm của anh_em tham_mưu chưa thực_sự suy_nghĩ chín_chắn thôi
",3
50201,1670,"Cũng chưa thể_khẳng_định là anh_em có sự_nịnh_bợ lấy_lòng cấp trên ông Minh_nói
",3
50202,1670,"Người phát_ngôn Bộ Nội_vụ cho_rằng , nhiều khi anh_em dùng từ nôm_na là kính chẳng_bõ phiền
",3
50203,1670,"Nhiều khi anh_em hay_nói Anh phải thế này thế kia mới xứng_tầm
",3
50204,1670,"Nếu lãnh_đạo tặc_lưỡi một cái là nhiều khi vi_phạm
",3
50205,1670,"Tôi làm văn_phòng tôi biết , nhiều khi anh_em muốn thủ_trưởng đi công_tác cũng đàng_hoàng một_tí , ông chia_sẻ
",3
50206,1670,"Tuy_nhiên , ông Minh cũng lưu_ý , cán_bộ phải nắm được luật , nắm_được các quy_định của Đảng và Nhà_nước , các chế_độ được hưởng , xem có vượt_quá quy_định không
",3
50207,1670,"Cái_gì vượt ngoài quy_định thì không_nên vận_dụng
",3
50208,1670,"  Ông Minh dẫn_chứng ở Bộ Nội_vụ , Bộ_trưởng rất gương_mẫu trong việc thực_hiện các quy_định
",3
50209,1670,"Đi công_tác , đi địa_phương , Bộ_trưởng đều đúng quy_định của nhà_nước , không_có gì vượt hơn
",3
50210,1670,"Trong công_tác phục_vụ , chúng_tôi thấy đồng_chí Bộ_trưởng thực_hiện đúng tinh_thần nêu_gương , rất gương_mẫu , không_chỉ bằng lời_nói mà trong từng hành_động , công_việc cụ_thể , ông nói
",3
50211,1670,"Nịnh vì động_cơ không trong_sáng còn rất nhiều ý_kiến khác nhauPhó viện_trưởng Viện Khoa_học tổ_chức Nhà_nước Lê_Anh_Tuấn cho_biết , Đề_án Văn_hóa công_vụ là đề_án tương_đối khó , trong quá_trình xây_dựng còn có_nhiều ý_kiến tranh_cãi khác_nhau , bản_thân từ khái_niệm thuật_ngữ_văn_hóa công_vụ cho_đến nội_dung trong đề_án liên_quan đến hành_vi , chuẩn_mực ứng_xử của cán_bộ , công_chức , viên_chức
",3
50212,1670,"Gần_đây báo_chí có đề_cập đến câu chữ trong Đề_án như_thế_nào là hành_vi nịnh , nịnh vì động_cơ không trong_sáng , tham_nhũng vặt Qua thuật_ngữ , chẻ câu chữ thì còn rất nhiều ý_kiến khác_nhau , ông Tuấn thông_tin
",3
50213,1670,"Theo ông , qua đề_án , có_thể nói_đến 4 nội_dung cơ_bản
",3
50214,1670,"Thứ_nhất , liên_quan đến tinh_thần và thái_độ làm_việc của cán_bộ , công_chức , điều này xuất_phát từ đặc_điểm , yêu_cầu của văn_hóa công_vụ trong thời_gian tới cần phát_huy , nâng_cao hiệu_quả làm_việc cũng_như tinh_thần , trách_nhiệm của cán_bộ , công_chức
",3
50215,1670,"Điều này đã được quy_định một_số nội_dung cơ_bản trong luật Cán_bộ , công_chức
",3
50216,1670,"Thứ_hai , đề_án bổ_sung thêm một số chuẩn_mực trong giao_tiếp , ứng_xử của cán_bộ , công_chức , viên_chức đối_với đồng_nghiệp , với cấp_trên cũng_như một số bộ_phận có chức_vụ quản_lý
",3
50217,1670,"Điều này xuất_phát từ thực_trạng thời_gian qua , một bộ_phận cán_bộ , công_chức , viên_chức thiếu tu_dưỡng , rèn_luyện , chưa nhận_thức được vai_trò của văn_hóa công_vụ nên trong ứng_xử ở cơ_quan với_nhau , giữa cấp_trên và với bên_ngoài cũng còn nhiều vấn_đề , phải đặt vấn_đề nâng_cao chuẩn_mực giao_tiếp
",3
50218,1670,"Thứ_ba , quy_định về chuẩn_mực đạo_đức , lối_sống của cán_bộ , công_chức
",3
50219,1670,"Trong quá_trình thực_hiện chức_trách , nhiệm_vụ của mình , cần phải nâng_cao đạo_đức , lối_sống của cán_bộ , công_chức , viên_chức
",3
50220,1670,"Một_số nội_dung đã được kế_thừa quy_định trong Quyết_định 129QĐTTg về văn_hóa công_sở và một số quy_định khác
",3
50221,1670,"Thứ_tư là quy_định về trang_phục của cán_bộ , công_chức , đi_kèm với đó có chế_tài liên_quan đến các giải_pháp hoàn_thiện các quy_định pháp_luật có liên_quan như luật Cán_bộ , công_chức , luật Viên_chức
",3
50222,1670,,3
50223,1670,,3
50224,1670,"Đẩy_mạnh tuyên_truyền , nâng_cao nhận_thức thực_hiện các quy_định , tổ_chức thực_hiện tốt các quy_định ; thanh_tra , kiểm_tra , giám_sát hàng năm
",3
50225,1670,"Theo Thu_Hằng ( VietNamNet )
",3
50226,1671,"Sau nhiều ngày xảy_ra vụ tai_nạn ở Long_An , phóng_viên đã đến gặp anh_tài_xế xe_ôm đã đưa nhiều người gặp_nạn đến bệnh_viện
",3
50227,1671,"Chúng_tôi đến nhà anh Trần_Quốc_Lợi ( 31 tuổi , ngụ Bến_Lức , Long_An ) sau 1 tuần xảy_ra vụ tai_nạn kinh_hoàng ở ngã_tư Bình_Nhật ( Bến_Lức , Long_An ) khiến nhiều người_chết và bị_thương
",3
50228,1671,"Chở chúng_tôi về căn_nhà dựng tạm trên bãi đất của người chị , anh Lợi cười hiền Lúc_trước nhà_tôi dưới lộ lớn nhưng do chị gái làm_ăn thua_lỗ nên cha_tôi quyết_định bán_nhà trả_nợ cho_con
",3
50229,1671,"Sau_đó , một người chị khác của tôi cho_mượn mảnh đất này dựng tạm ngôi_nhà làm chỗ che_mưa che_nắng cho cha_mẹ và vợ_chồng tôi cùng đứa_con
",3
50230,1671,"Khi nhắc về vụ tai_nạn đau_lòng , anh Lợi kể lúc_đó anh đang ngồi ở quán_nước gần đó thì nghe_tiếng động mạnh
",3
50231,1671,"Anh chạy ra thì thấy cảnh tang_thương , người_chết và bị_thương nằm la_liệt
",1
50232,1671,"Thấy họ đau_đớn kêu_la , tôi không_kịp nghĩ gì và lao đến nhờ chú chạy xe ba_gác đưa người gặp_nạn đến bệnh_viện địa_phương
",3
50233,1671,"Nhiều người bị_thương nằm đau_đớn nhưng số_người giúp thì ít , chủ_yếu đứng quay clip , chụp_ảnh đăng lên Facebook
",3
50234,1671,"Tôi theo xe ba_gác đưa hết lượt này rồi quay về đưa lượt khác vào bệnh_viện
",3
50235,1671,"Sau_khi các bác_sĩ sơ_cứu tôi nhảy lên_xe đưa họ lên Bệnh_viện Chợ Rẫy ( TP HCM ) luôn anh Lợi nhớ_lại
",3
50236,1671,"Chỉ đến_khi lên Bệnh_viện Chợ Rẫy anh mới sực nhớ mình chưa đón con nên gọi_điện về cho người_nhà
",3
50237,1671,"Anh Lợi thật_tình nói Trời_đất , lúc_đó tôi chợt_nhớ là mình chưa đón con_trai nên gọi_điện về_nhà
",3
50238,1671,"Con mình chưa đón thì có cô_giáo , người_nhà lo
",3
50239,1671,"Còn những người gặp_nạn giữa_đường mình không lo thì ai sẽ lo_cho họ Lúc ở Bệnh_viện Chợ Rẫy tôi không có đồng nào trong túi , mấy anh chị ở bệnh_viện góp chút tiền kêu tôi đón_xe về nhưng tôi từ_chối và đi nhờ xe_cứu_thương Long_An để về_nhà
",3
50240,1671,"Một điều nữa anh Lợi chia_sẻ với chúng_tôi đó là lúc anh về đến_nơi thì trời cũng đã tối_mịt , chiếc xe anh để ở quán_nước không người trông_coi cũng còn_nguyên chỗ_đó
",3
50241,1671,"Anh Lợi bộc_bạch Cha_mẹ tôi dạy cứu người là việc cần làm , phải làm và không_được nghĩ đến lợi_danh
",3
50242,1671,"Mình làm_việc thiện , tích_đức cho đời_sau , cho con_cái mình
",3
50243,1671,"Nên trong cuộc_đời tôi , tôi lấy lời_dạy của cha_mẹ làm mục_đích sống cho mình và dạy lại con_cái
",3
50244,1671,"Anh Lợi cho_biết sau_khi thông_tin anh cứu người được lan_truyền , nhiều người_gọi điện muốn hỗ_trợ anh một số_tiền nhưng anh đều từ_chối
",3
50245,1671,"Tôi cảm_ơn cô luật_sư Quỳnh_Thi đã hỗ_trợ cho con tôi một_ít quà_Tết , tấm_lòng của cô thì tôi nhận chứ tôi từ_chối rất nhiều lời đề_nghị khác của nhiều người
",3
50246,1671,"Bởi_vì như tôi nói , mình cứu người thì sau_này sẽ có người_khác giúp mình , gia_đình mình anh xe_ôm_chân chất nói
",3
50247,1671,"Ba mẹ anh Lợi cho_biết thêm gia_đình có truyền_thống cách mạng , bà cố anh là Mẹ Việt_Nam anh_hùng và gia_đình được Đảng , nhà_nước trao_tặng nhiều huân , huy_chương cao_quý
",3
50248,1671,"Bản_thân anh Lợi cũng đã 2 lần được chính_quyền tặng bằng_khen vì có thành_tích trong phong_trào toàn_dân bảo_vệ an_ninh tổ_quốc , 2 lần bắt trộm và trao_trả tài_sản cho người bị_trộm
",3
50249,1671,"Tiễn chúng_tôi sau buổi trò_chuyện , anh xe_ôm mong_muốn mọi_người khi thấy tai_nạn đừng đứng nhìn , đừng quay_phim , chụp_ảnh đăng mạng mà hãy hành_động , đưa người gặp_nạn đi cấp_cứu để giành_lấy sự_sống cho những nạn_nhân
",3
50250,1671,"Theo Phạm_Dũng ( Nld
",3
50251,1671,"com
",3
50252,1671,"vn )
",3
50253,1672,"Cho rằng đại_lý xe ô_tô Hyundai đã có chính_sách không thỏa_đáng đối_với yêu_cầu bảo_hành xe của mình , gia_đình chủ xe đã đến đại_lý làm_việc
",3
50254,1672,"Tại_đây , 1 nữ nhân_viên đã xảy_ra tranh_cãi với gia_đình chủ xe , đồng_thời có hành_động vén_váy
",3
50255,1672,"Đoạn clip ghi_lại sự_việc hiện đang gây chú_ý
",3
50256,1672,"Clip nữ nhân_viên đại_lý xe Hyundai vén váy , tranh_cãi gay_gắt với khách_hàng gây xôn xaoNgày 91 , một đoạn clip ghi_lại sự_việc nữ nhân_viên của đại_lý xe ô_tô Hyundai tranh_cãi gay_gắt với khách_hàng , thậm_chí còn có hành_động vén váy đã xuất_hiện trên mạng xã_hội khiến nhiều người xôn_xao
",3
50257,1672,"Đoạn clip được chia_sẻ chóng_mặt trên các trang MXH Ảnh chụp màn_hình
",3
50258,1672,"Theo hình_ảnh trong đoạn clip , sự_việc được ghi_lại tại 1 đại_lý xe ô_tô Hyundai
",3
50259,1672,"Tại đây , nữ nhân_viên của đại_lý đứng trước_mặt 1 khách_hàng là nữ_giới , quay_lưng về phía 1 khách_hàng khác là đàn_ông rồi tranh_cãi với nhiều lời_lẽ gay_gắt
",3
50260,1672,"Chưa rõ sự_tình trước_đó ra sao , chỉ biết_được trong đoạn clip thì nữ nhân_viên có nói Em chưa có tụt quần nha , kèm_theo đó là hành_động đưa_tay vén chiếc váy của mình lên_cao
",3
50261,1672,"Nữ nhân_viên có hành_động vén váy được cho là không đúng_mực Ảnh cắt từ clipNữ khách_hàng trong sự_việc vừa cầm điện_thoại để livestream lại sự_việc , vừa lớn tiếng đáp_lại lời cô nhân_viên Ừ đúng rồi , em tụt ra_đi rồi chị cho em vào trại mại_dâm
",3
50262,1672,"Cô nhân_viên cũng ngay sau_đó tiếp lời Xin_lỗi chị nha , mại_dâm trước_mặt chị đó rồi quay sang nói_với người_khách_hàng nam Này anh muốn không , mại_dâm trước_mặt anh này
",3
50263,1672,"  Sau_cùng , nữ nhân_viên này chỉ_tay vào mặt nữ khách_hàng và nói Tôi bán xe , không có bán_dâm
",3
50264,1672,"Nữ nhân_viên chỉ_tay vào khách_hàng tranh_cãi gay_gắt Ảnh cắt từ clipSự việc xảy_ra trước sự_chứng_kiến của nhiều người là nhân_viên và khách_hàng của đại_lý xe Hyundai
",3
50265,1672,"1 số_người được cho cũng làm_việc tại đại_lý này đã chạy lại can_ngăn sự_việc , kéo cô_gái nhân_viên ra đồng_thời yêu_cầu nữ khách_hàng dừng quay clip
",3
50266,1672,"Tuy_nhiên cuộc tranh_cãi vẫn tiếp_tục khá lâu sau_đó
",3
50267,1672,"Trên mạng xã_hội , nhiều ý_kiến trái chiều đã được cư_dân mạng để_lại dưới đoạn clip này
",3
50268,1672,"Theo_đó , đa_số ý_kiến đều cho_rằng hành_động và lời_lẽ của nữ nhân_viên đại_lý xe là thiếu tế_nhị , nên bình_tĩnh và kiềm_chế hơn
",3
50269,1672,"  Chị T
",3
50270,1672,"Hoàng_bình_luận Nhân_viên gì mà cãi_lộn với khách_thế kia thì còn bán_hàng sao được nữa , hành_động cũng chẳng tế_nhị chút_nào
",3
50271,1672,"Cô nhân_viên này nên bình_tĩnh hơn
",3
50272,1672,"Trời_ơi nhân_viên gì mà kỳ_cục quá , đã chửi lộn_lại còn vén váy thế_kia
",3
50273,1672,"Có gì thì gọi quản_lý_ra , làm_như này vừa mất_mặt mình vừa ảnh_hưởng đến_cả cửa_hàng bạn Q
",3
50274,1672,"Như viết
",3
50275,1672,"Nhiều nhân_viên khác của đại_lý ra can_ngăn sự_việc nhưng không được Ảnh cắt từ clip
",3
50276,1672,"Tuy_nhiên , một_số ý_kiến khác lại nhận_xét người phụ_nữ khách_hàng cũng đã có hành_động khiêu_khích , khi chưa rõ sự_việc thì chưa thể quy_chụp lỗi do ai
",3
50277,1672,"Anh N
",3
50278,1672,"T
",3
50279,1672,"Tú chia_sẻ Chẳng rõ đầu_đuôi ra sao nên không khẳng_định ai đúng , ai sai được
",3
50280,1672,"Cô nhân_viên hành_xử_thế là thiếu chuyên_nghiệp nhưng chị khách cũng nói nhiều câu khiêu_khích
",3
50281,1672,"Có_thể trước_đó cô_gái kia bị xúc_phạm nên mới nóng_nảy như_vậy
",3
50282,1672,"Không có lửa sao có khói , người_ta là đàn_bà con_gái không ai lại ngang_nhiên làm_trò_hề cho thiên_hạ coi
",3
