id,newspaper_id,content,label,isTrain,RandomForest_tfidf_label,RandomForest_word2vec_label,LogisticRegression_tfidf_label,LogisticRegression_word2vec_label,Gaussian_tfidf_label,Gaussian_word2vec_label,average_label
100,4,"Tại_đây , chị không cầm được nước mắt khi nhìn_thấy những nhát chém và vết_tích còn sót_lại của người_thân
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101,4,"Hai con của chị C đã thiệt_mạng dưới lưỡi_dao của đối_tượng Lưu_Đình_Khánh trong_đêm kinh_hoàng ấy
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,4,"Nhưng chỉ ít phút sau , anh nhận_được tin sét_đánh ngang tai khiến người_đàn_ông từng_trải , bôn_ba khắp_nơi này phải ngã_quỵ đó là việc hai con của vợ_chồng anh là cháu Triệu Văn T ( 6 tuổi ) và Triệu_Thị_U ( 2 tuổi ) cùng bà ngoại Lý Thị D ( 82 tuổi ) , chị_dâu Triệu Thị P bị Lý_Đình_Khánh sát_hại trong_đêm
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111,4,"Khi về tới hiện_trường , anh Long hoảng_hốt khi nhận_được tin 4 người trong nhà bị Khánh_chém tử_vong
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
116,4,"Chị_dâu thì nằm chết ở ngay_cạnh cửa_nhà , còn thằng_cu lớn nằm ở mép_cửa
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117,4,"Thằng T ( con_trai anh Long PV ) nó khoẻ và nhanh lắm , chắc lúc đấy thằng_bé bỏ chạy ra được đến cửa chưa kịp mở chốt thì bị_chém
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
119,4,"Còn đứa thứ 2 và bà_ngoại chết trên giường_ngủ
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
120,4,"Trên người ai cũng có rất nhiều vết chém , anh Long kể_lại giây_phút vào hiện_trường
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132,4,"Nạn_nhân là chị Triệu_Thị_Phương ( SN 1983 ) , cháu Triệu_Văn_Tiến ( SN 2012 ) , cháu Triệu_Thị_Uyên ( SN 2016 ) và bà Lý_Thị_Dân ( SN 1932 ) bị_thương nặng , chết trên đường_đi cấp_cứu
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
138,4,"Lúc_này , chị Phương_chạy đến nhà em_dâu Triệu_Thị_Coi ( SN 1992 ) để cầu_cứu , nhưng khi chị Coi vừa mở_cửa thì Khánh đuổi_kịp và chém_chết Phương_ngay cửa_nhà , còn chị Coi chạy thoát ra_ngoài
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
139,4,"Đuổi không_kịp , Khánh quay_lại nhà chị Coi , chém_chết 2 người con của chị là cháu Triệu_Văn_Tiến và cháu Triệu_Thị_Uyên_rồi chém Lý_Thị_Dân gục tại_chỗ
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
140,4,"Sau_khi gây_án , Khánh quay_lại nhà chị Phương_tìm giết hai con của chị là cháu Triệu_Thị_Kim_Ngân ( SN 2008 ) và Triệu_Thị_Kim_Nga ( SN 2013 ) để bịt đầu_mối nhưng hai cháu đã kịp chạy trốn_thoát
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
142,4,"Nguyên_nhân vụ_việc do Khánh muốn cưỡng_hiếp chị Phương nhưng bị chống_cự nên hắn đã ra_tay sát_hại chị và 3 người thân ",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
148,5,"Trước_đó , chiều ngày 29 , người_dân bản Suối Liếm , xã Tô_Múa , huyện Vân Hồ , Sơn_La phát_hiện một người_đàn_ông tử_vong ven_đường , trên người xuất_hiện nhiều vết_đâm
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
180,7,"Khai_nhận bước_đầu tại cơ_quan điều_tra , Tình khai_nhận chỉ một_mình ra_tay sát_hại 5 người trong gia_đình ông Chinh sau_đó lấy_đi nhiều tài_sản của nạn_nhân như xe_máy , điện_thoại , nữ_trang
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
189,7,"Khi nhìn vào bên_trong nhà thì người này thấy 1 phụ_nữ gục chết ngay tại vị_trí cửa_ra_vào nên hô_hoán và báo công_an
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
190,7,"Ngay khi nhận_được tin báo , Công_an Q.Bình Tân đã phối_hợp cùng phòng nghiệp_vụ của Công_an TP HCM tiến_hành phá_cửa ngôi_nhà để vào trong thì phát_hiện thêm 4 người nữa cũng đã tử_vong trên người xuất_hiện nhiều vết_thương
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
192,7,"Tiến_hành khám_nghiệm hiện_trường và khám_nghiệm tử_thi , bước_đầu cơ_quan chức_năng nhận_định cả 5 người trong gia_đình này đã bị sát_hại
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
196,7,"Khoảng 4h sáng_ngày 13/2 , Tình sử_dụng 2 con dao có sẵn trong nhà ông Chinh và ra_tay sát_hại ông Chinh , bà Hồng
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
197,7,"Để bịt_đầu_mối , Tình ra_tay sát_hại luôn 3 người con của vợ_chồng ông Chinh ( gồm 6 tuổi , 11 tuổi và 13 tuổi )
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
210,8,"Tử từ Edmund Zagorski đã chọn bị tử_hình bằng ghế_điện vào hôm_qua ( ngày 11/1 ) , thay_vì cách nhẹ_nhàng hơn là tiêm thuốc_độc
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
242,9,"Trên báo Giao_Thông đưa_tin , trưa 97 , thông_tin từ Cơ_quan Cảnh_sát điều_tra Công_an tỉnh Trà_Vinh cho_biết , nơi đây đang điều_tra làm rõ nghi_án một người phụ_nữ bị sát_hại rồi bỏ thi_thể vào lu đựng_cám
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
247,9,"Đến sáng 8/7 , lợi_dụng lúc ông này đi_vắng , người_dân đã đột_nhập vào chòi và phát_hiện thi_thể một người phụ_nữ đang trong tình_trạng phân_hủy
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
251,9,"Tại cơ_quan điều_tra , ông Trường khai_báo chính ông đã giết bà Phận rồi giấu xác nạn_nhân trong lu đựng cám trước căn_chòi
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255,10,"Liên_quan đến vụ vợ giết chồng rồi phân xác phi_tang gây rúng_động dư_luận tại thị_xã Thuận_An , sau nhiều nỗ_lực tìm_kiếm , công_an đã tìm thêm được một số_phần thi_thể của nạn_nhân cách hiện_trường khoảng 2,5km
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
260,10,"Khoảng 12h trưa ngày 18/12 , công_an tìm được bộ_phận thi_thể gồm cặp_tay và một phần nội_tạng của nạn_nhân tại đường Mỹ Phước Tân_Vạn , cách hiện_trường ban_đầu khoảng 2,5 km
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
261,10,"Những bộ_phận còn_lại là cặp chân và phần xương_chậu của nạn_nhân vẫn đang được cơ_quan công_an tiếp_tục tìm_kiếm
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
264,10,"Lúc_này , anh_Tú cầm dao dọa chém , bực_tức nên Diễm đã đoạt con_dao rồi sát_hại chồng
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
265,10,"Sau_đó do lo_sợ bị phát_hiện , nghi phạm đã phân thành nhiều mảnh bỏ vào rất nhiều bịch ni_lông rồi dùng xe_máy chở đến các bãi_tập kết rác trên địa_bàn P.Thuận Giao , cách khu nhà_trọ hơn 1 km để phi_tang
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
272,11,"Người_mẹ đã vô_cùng hoảng_loạn gọi điện_báo cảnh_sát rằng con_trai tự_kỷ 5 tuổi đã mất_tích không_thể tìm thấy , tuy_vậy khi cảnh_sát đến_nơi , họ rất nhanh_chóng phát_hiện ra nạn_nhân đã chết trên chiếc xe đậu ngay trước_nhà
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
279,11,"Khoảng 19 phút sau khi đến hiện_trường , lực_lượng cảnh_sát đã tìm_ra Christopher trong tình_trạng không có phản_ứng sống , ngồi ở ghế sau chiếc xe_hơi đậu ngay trước_cửa căn_nhà của gia_đình tại đại_lộ Maple , Waterford
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
285,11,"Dựa_vào hướng điều_tra này , cảnh_sát phát_hiện ra khoảng thời_gian từ ngày 204 đến 35 , Whitney đã đăng nhập game 83 lần , trong 2 ngày 25 và 35 đã gửi đi 273 tin_nhắn trong_đó bao_gồm những đoạn tin với nội_dung đáng_báo_động như tôi muốn kiếm một cái giường có_thể biến thành chuồng nhốt thằng_bé vào ban_đêm , thật_sự quá mệt_mỏi với phân , nước_tiểu và những hình vẽ_bậy
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
288,11,"Thi_thể của Christopher được tìm thấy ngay trong chiếc xe_hơi của gia_đình
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
289,11,"Kiểm_tra lại lịch_sử trên điện_thoại và máy_tính của Whitney , cảnh_sát phát_hiện ra trước_khi con_trai chết , cô_ta đã từng tìm_kiếm nhiều từ khóa với nội_dung ghê_rợn như người_ta có khóc khi đang chết không , trẻ tự_kỷ và sự_đầu_thai , thiếu_niên chết trên xe_hơi
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
294,11,"Nhân_viên điều_tra cho_biết họ phát_hiện trong nhà Whitney có_nhiều tã bẩn , rác thải và thức_ăn bị mốc la_liệt trên sàn , toàn_bộ căn_nhà bốc_mùi phân và nước_tiểu nồng_nặc Ba chị em nạn_nhân từng phải sống trong điều_kiện vô_cùng tồi_tệ
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
304,12,"Hiện_trường nơi nghi phạm Hà_Thị_Móc đầu_độc chồng và cháu trai bằng thuốc chuộtTại cơ_quan điều_tra , đối_tượng khai_nhận mình chính là hung_thủ đã trộn thuốc chuột vào cháo để đầu_độc anh Q và con_trai anh Q
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
337,13,"Đang_ngồi trong nhà , nạn_nhân bất_ngờ bị một đối_tượng mặc_quần_áo đen , đầu đội mũ lưỡi_trai , xông vào nhà dùng dao tấn_công khiến nạn_nhân gục ngay tại_chỗ
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,13,"Theo_đó , vụ_án xảy_ra vào khoảng 13h30p , ngày 157 , khi ông Trần Công H ( SN 1959 , trú_tại thị_xã Từ_Sơn , Bắc_Ninh ) đang ngồi trong nhà thì bất_ngờ bị một đối_tượng mặc_quần_áo đen , đầu đội mũ lưỡi_trai , xông vào nhà dùng dao tấn_công khiến nạn_nhân gục ngay tại_chỗ
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
340,13,"Ngay sau_đó , ông H đã được người_dân đưa_đến bệnh_viện , tuy_nhiên do vết_thương quá nặng nạn_nhân đã tử_vong trên đường_đi cấp_cứu
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
361,13,"Khi thấy ông H đang ngồi uống_nước , Tuấn đã rút dao tấn_công khiến nạn_nhân gục xuống
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
375,14,"Chỉ_vì mâu_thuẫn vợ_chồng mà hai bên cãi chửi nhau , Hải_dùng tay bóp_cổ vợ đến chết , sau_đó đem thi_thể của người_vợ vứt xuống sông
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
385,14,"Tại cơ_quan công_an , Hải khai_nhận , do mâu_thuẫn vợ_chồng vào chiều 308 , Hải đã dùng tay bóp_cổ vợ là chị Triệu Thị H ( 30 tuổi ) đến chết
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
388,14,"Đến nửa_đêm , khi tỉnh_dậy đã đưa xác vợ mình đến cầu Sông_Mãng ( thuộc phường Đề Thám , TP Cao_Bằng ) ném xác nạn_nhân xuống sông
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
401,15,"Nghi phạm Nguyễn_Hữu_Tình tại cơ_quan điều_tra Ảnh Tuổi TrẻKhoảng 11 giờ 30 ngày 15/2 ( 30 Tết ) , Công_an phường Bình_Hưng Hòa nhận tin báo của người_dân về trường_hợp căn_nhà trên đã 2 ngày không thấy ai ra ngoài , bên_trong có_mùi_hôi
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
404,15,"Tổ công_tác vừa mở_cửa thì phát_hiện thi_thể chị Mai_Thị_Hồng ( mặc_quần ngắn màu_đen , áo thun 3 lỗ màu_nâu ) , nằm trên ghế salon , mặt úp vào tường , trên người có_nhiều vết_đâm
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
409,15,"Sau_khi tăng_cường lực_lượng khống_chế chó_dữ , lực_lượng chức_năng tiếp_tục phát_hiện thêm 4 tử_thi tại ba phòng trên_gác gỗ , đó là ông Chinh và 3 đứa_con
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
412,15,"Hung_khí là 2 con dao sắc_bén dính nhiều máu , có kích_cỡ khác_nhau
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
414,15,"Người bị_giết đầu_tiên là ông Chinh , sau_đó chị Hồng bị truy_đuổi từ trên_gác xuống đất và bị_giết dưới đất , cuối_cùng là lần_lượt 3 đứa_con bị_giết
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
436,16,"Sau_đó Bình dùng thanh sắt đánh_vào đầu khiến nạn_nhân tử_vong tại_chỗ
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
437,16,"Gây_án xong , Bình lấy ĐTDĐ và một số_tiền của nạn_nhân rồi giấu xác ở góc chân_cầu_thang
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
438,16,"Sau_khi tìm mua được thùng xốp , Bình quay_lại hiện_trường bỏ_xác_nhận nhân vào , quấn chặt rồi đi gọi một thanh_niên hành_nghề chạy xe ba_gác thuê đến để chuyển_đi
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
444,17,"Do mâu_thuẫn , Lộc dẫn chị C ra mương nước gần nhà rồi dìm đến_khi chị này không động_đậy
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
446,17,"Sau_đó , Lộc lôi thi_thể nạn_nhân về_nhà rồi dùng bao ni_lông và mền đậy_lại
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
458,17,"Đỉnh_điểm vào ngày 11/2 , Lộc tức_giận lấy dao dọa cắt_cổ chị C , khi chị này van_xin thì Lộc lôi chị này ra mương nước gần nhà , rồi nhấn đầu chị C đến_khi chị không_còn động_đậy
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
461,17,"Sau_đó , Lộc lôi thi_thể chị Bé C lên , kéo vào nhà và để lên giường rồi dùng bao ni_lông và mền đậy lại , rồi khóa cửa bỏ_đi
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
463,17,"Sau_khi gây_án , Lộc day_dứt về việc_làm của mình nên đến khoảng 15h ngày 9/12 Lộc điện_thoại cho con_gái riêng nói mình đã sát_hại chị C
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
468,17,"Khi công_an đến hiện_trường thì thi_thể bà C đang trong giai_đoạn phân hủy báo Người lao_động thông_tin thêm
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
470,17,"Khi vừa đến_gần ngôi_nhà nằm khuất sâu trong vườn_cây đã ngửi thấy mùi tử_thi nồng_nặc
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
472,17,"Cửa vừa mở_ra thì một cảnh_tượng kinh_hoàng đập vào mắt , thi_thể một cô_gái trương phình , đang trong giai_đoạn phân hủy_nặng
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
475,18,"Người đàn_ông là cậu_ruột của Thuận sang nhà gây_gổ với mẹ và em_trai , trong_lúc không kiềm_chế được Thuận đã dùng rựa chém vào sườn khiến cậu_ruột tử_vong tại_chỗ
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
479,18,"Thấy vậy , Thuận cầm rựa chém một nhát vào người và một nhát vào_vùng cổ khiến ông H tử vong tại_chỗ
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
482,18,"Anh Hồ_tử_vong ngay sau_đó
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
490,19,"Liên_quan đến vụ thiếu_niên 13 tuổi hiếp_dâm bé_gái lớn hơn 1 tuổi , luật_sư Nguyễn_Anh Thơm cho_biết , biết , hành_vi phạm_tội của đối_tượng cấu_thành tội giết_người và hiếp_dâm người dưới 16 tuổi
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
492,19,"Theo thông_tin ban_đầu cho_biết , khoảng 14h ngày 27/10 , trên đường_đi bẫy chim về , Nhượng gặp Lò Thị T ( 14 tuổi , trú cùng địa_phương ) nên đã khống_chế thực_hiện hành_vi giao_cấu với nạn_nhân
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
494,19,"Thực_hiện xong hành_vi đồi_bại , Nhượng lạnh_lùng cầm con dao mang theo cứa 2 nhát vào cổ nạn_nhân để bịt_đầu_mối
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
517,21,"Tại cơ_quan điều_tra , Thanh khai_nhận trong cơn ngáo đá đã giết_người tình vì nhầm_tưởng là con_rắn
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
520,21,"Nạn_nhân là chị Võ Thị Thúy V ( SN 1982 , quê Đà_Nẵng )
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
522,21,"Sau_khi dùng xẻng đập mạnh vào mặt chị V , khi nạn_nhân tử_vong , Thanh đã kéo_lê thi_thể từ_hành lang vào bên_trong phòng_trọ
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
524,21,"Thông_tin từ người_dân sống trên đường Hòa_Nam 6 ( phường Hòa_Minh , quận Liên_Chiểu ) cho_biết sau tiếng_động mạnh phát_ra từ_căn phòng trọ của Thanh và chị V , trông_thấy một người_đàn_ông trên quần_áo dính nhiều máu , đi_ra từ phòng trọ lẩm_nhẩm từ giết
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
525,21,"Ngay khi nhận_được tin báo từ người_dân xung_quanh , lực_lượng chức_năng đã có_mặt tại hiện_trường và phát_hiện chị V nằm bất_động trên vũng_máu
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
530,21,"Tại cơ_quan điều_tra , bước_đầu , Thanh khai_nhận trong cơn ngáo đá đã thực_hiện hành_vi giết_chết chị V vì nhầm_tưởng là con_rắn
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
546,22,"Bị_cáo Nguyễn_Hải_Dương , chủ_mưu và là người trực_tiếp thảm_sát 6 người không kháng_cáo
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
550,23,"Lần đầu tiếp_xúc với cảnh_sát , nạn_nhân Elisabeth Fritzl , sinh_sống tại Áo bị chính cha_ruột mình giam_cầm và hãm_hiếp suốt 24 năm đã nói rằng Không ai tin tôi
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
557,23,"Nạn_nhân Elisabeth Frizl đã bị giam_cầm và hãm_hiếp suốt 24 năm
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
559,23,"Thực_chất , căn_nhà dưới lòng_đất là nơi hắn giam_cầm và hãm_hiếp con_gái mình hơn 3000 lần trong_suốt 24 năm_qua
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
560,23,"Bác_sĩ tâm_thần Heidi Kastner , người đã phỏng_vấn Fritzl để đưa_ra đánh_giá liệu người_đàn_ông này có thích_hợp để lên tòa hay không Những gì ông_ta đã nói đều là lời_lẽ cộc_cằn , thô_lỗ , điều này cho_thấy ông_ta có nhu_cầu thống_trị cao về phụ_nữ và tình_dục
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
562,23,"Năm 2009 , ở tuổi 82 , Fritzl bị_bắt với tội_danh giết_người sau khi giết_chết đứa_trẻ trong_bụng Elisabeth , giam_cầm người bất_hợp_pháp và hãm_hiếp
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
574,24,"Dũng lấy dao đâm nhiều nhát vào ngực làm nạn_nhân tử_vong tại_chỗ
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
582,24,"Thời_gian gần_đây , 2 người thường_xuyên xảy_ra mâu_thuẫn do Dũng nghi_ngờ chị P có quan_hệ tình_cảm với người_khác
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
586,24,"Dũng lấy dao đâm nhiều nhát vào ngực làm nạn_nhân tử_vong tại_chỗ
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
587,24,"Gây_án xong , Dũng ném con_dao xuống mương nước gần nơi gây_án để phi_tang rồi bỏ_trốn
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
619,25,"Chỉ_vài giờ sau_đó , Julie đã vật_vã và chết trong đau_đớn
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
644,26,"Do hoảng_sợ nên không_biết thai_nhi còn sống hay chết , là trai hay gái , nữ_sinh này dùng kéo trong nhà_vệ_sinh cắt dây rốn cháu bé rồi bỏ cháu vào túi nilon đen , đặt lên cửa_sổ nhà_vệ_sinh rồi dùng tay đẩy xuống cửa_sổ
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
682,27,"Do thường_xuyên mâu_thuẫn nên vợ Bông đòi ly hô , Bông đã dùng búa đập vào_đầu vợ
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
683,27,"Khi vợ bất_tỉnh , Bông dùng mền trùm nạn_nhân lại rồi tiếp_tục dùng búa đập vào_đầu
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
690,27,"Vào đêm_khuya , Bông dùng búa đập vào_đầu vợ
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
691,27,"Khi vợ bất_tỉnh , Bông dùng mền trùm nạn_nhân lại rồi tiếp_tục dùng búa đập vào_đầu
",2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
