id,newspaper_id,content,label,isTrain,RandomForest_tfidf_label,RandomForest_word2vec_label,LogisticRegression_tfidf_label,LogisticRegression_word2vec_label,Gaussian_tfidf_label,Gaussian_word2vec_label,average_label
307,12,"Theo lời_khai ban_đầu của Móc , bản_thân chị_ta đã từng bỏ chồng và có 2 con_riêng
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
308,12,"Sau_đó , Móc để 2 con_ở quê nhờ ông_bà nuôi giúp
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
309,12,"Để có tiền trang_trải cuộc_sống và chu_cấp cho các con , Móc rời quê Yên_Bái đi_làm nhân_viên cho một số_nhà_hàng
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
310,12,"Quá_trình đi_làm ở_nhà_hàng , Móc quen_biết và nảy_sinh tình_cảm với anh Lưu Bá Q ( SN 1986 , trú ở xã Liên_Sơn , huyện Tân_Yên , tỉnh Bắc_Giang )
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
312,12,"Thời_điểm này , anh Q , anh cũng đã ly_dị vợ và có con_riêng
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
313,12,"Bất_chấp việc gia_đình anh Q có_ý phản_đối , hai người vẫn quyết_tâm về sống với_nhau
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,12,"Đến cuối năm 2017 , gia_đình đã làm đám_cưới cho hai người nhưng chưa đăng_ký kết_hôn
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
316,12,"Anh Q đang được điều_trị tại bệnh_viện
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
318,12,"Về phần Móc , chị_ta khai , bản_thân luôn ấm_ức chuyện bị ngăn_cản , thêm_vào đó , thi_thoảng anh Q cũng hay nói bóng_gió chuyện chị_ta đến với anh Q không_phải vì tình_cảm mà là_vì kinh_tế
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
321,12,"Do_đó , nhiều lần anh Q và vợ hờ đã từng xảy_ra xích_mích , cãi_nhau
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
330,12,"Gia_đình nghĩ là bị ngộ_độc thực_phẩm nên đưa 2 người đến bệnh_viện cấp_cứu
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
333,12,"Gia_đình sau_đó đã trình_báo sự_việc lên cơ_quan công_an
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
334,12,"Tiếp_nhận thông_tin ban_đầu và qua quá_trình điều_tra thì công_an huyện Tân_Yên đã tạm_giữ đối_tượng Móc để phục_vụ điều_tra , hiện vụ_việc đang được tiếp_tục làm_rõ
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
335,12,"Trang_Vũ ( tổng_hợp ) Nguồn Tinnhanhonline
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
346,13,"Gây_án xong , Trần_Đức_Tuấn đã nhanh_chóng tẩu_thoát và bỏ_trốn lên tỉnh Lào_Cai
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
347,13,"Đại_diện Công_an tỉnh Bắc_Ninh cho_biết , sau_khi xác_định được nghi phạm đang trốn tại TP.Lào Cai , đến 21h cùng ngày , Công_an tỉnh Bắc_Ninh đã phối_hợp cùng Công_an tỉnh Lào Cao bắt_giữ Tuấn tại bến_xe trung_tâm
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
350,13,"Theo kết_quả điều_tra ban_đầu , vào trưa ngày 157 , giữa Tuấn và ông H có xảy_ra mâu_thuẫn
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
351,13,"Khi Tuấn đang lái_xe ô_tô về đến gần khu_vực nhà ông H thì tắc_đường
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
353,13,"Thấy xe_máy của ông H , Tuấn_hạ kính ô_tô xuống bảo ông H dựng gọn xe lại dẫn đến cả hai bên to_tiếng
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
356,13,"Thấy vậy , mọi_người vào can_ngăn nên cả ông H và Tuấn đều dừng_lại
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
364,13,"Được_biết , gia_đình Tuấn và gia_đình ông H đã từng có mâu_thuẫn trong nhiều năm_nay
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
368,13,"Hiện , Công_an tỉnh Bắc_Ninh đang tiếp_tục điều_tra , làm rõ vụ_án trên
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
369,13,"PV Nguồn Tinnhanhonline.vn
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
377,14,"Tội_phạm và hình_phạt được quy_định tại điểm n , Khoản 1 Điều 123 Bộ_luật hình_sự , luật_sư Thơm nêu_rõ
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
378,14,"Lực_lượng chức_năng khám_nghiệm hiện_trường
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
384,14,"Vào_lúc 19 giờ ngày 7/9 , tại phố Trần_Duy_Hưng , quận Cầu_Giấy ( TP Hà_Nội ) , đơn_vị nghiệp vụ Công_an tỉnh đã bắt_được đối_tượng Triệu_Văn_Hải
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
389,14,"Sau_đó , Hải_bỏ trốn vào TP HCM và khi ra Hà_Nội thì bị bắt_giữ sau 8 ngày lẩn_trốn
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
391,14,"Hà_Trang ( tổng_hợp ) Nguồn Tinnhanhonline.vn
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
399,15,"Hiện Công_an TP.HCM và các đơn_vị nghiệp_vụ liên_quan đang lấy lời_khai của nghi phạm Nguyễn_Hữu_Tình để làm rõ vụ_án
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
402,15,"Công_an phường đến kiểm_tra thì phát_hiện cửa_nhà không khóa mà chỉ khép_hờ
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
403,15,"Tổ công_tác gõ cửa nhiều lần nhưng không ai trả_lời nên đã mời tổ_trưởng tổ dân phố đến phối_hợp kiểm_tra
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
406,15,"Căn_nhà có 3 người_thợ giúp_việc ( quê Thanh_Hóa ) và đã về_quê ăn Tết
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
407,15,"Còn một người_thợ ở_lại , làm_việc đến_ngày 12/2
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
408,15,"Do căn_nhà 13148 có nuôi một con_chó rất to và hung_dữ nên lực_lượng chức_năng không_thể tiến_hành khám_nghiệm hiện_trường
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
416,15,"Tuy người_thợ này đến làm_thuê và không đăng_ký tạm_trú nhưng bằng các biện_pháp nghiệp_vụ , công_an nhanh_chóng xác_định đó là Nguyễn_Hữu_Tình ( sinh 29/1/2000 , ngụ huyện Tri_Tôn , tỉnh An_Giang )
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
418,15,"Sau_đó , Công_an TP.HCM phối_hợp cơ_quan chức_năng liên_quan , truy_tìm Tình để làm rõ vụ_án
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420,15,"Trang_Vũ ( Tổng_hợp ) Nguồn Tinnhanhonline.vn
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
429,16,"Phạm_Quốc_Bình vẫn đang bị tạm_giữ tại CQĐT
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
431,16,"Bình là bạn_học của nạn_nhân , cả 2 đều không ngụ_tại chung_cư
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
432,16,"Lúc bị_bắt cậu ấy khá bình_tĩnh , không biểu_lộ sợ_hãi khi nhận là hung_thủ , một cán_bộ điều_tra cho_biết
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
433,16,"Bước_đầu , tại CQĐT Bình không tỏ_vẻ sợ_sệt và khai_ra hành_vi gây_án man_rợ của mình
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
434,16,"Khoảng gần 21h ngày 12/1 , Bình_rủ nạn_nhân đến chung_cư Hà_Đô nằm chơi và giữa 2 người xảy_ra mâu_thuẫn
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
439,16,"Gia_đình nạn_nhân xác_nhận , có biết hung_thủ vì Bình_từng đến nhà_chơi
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440,16,"Tuy_nhiên , họ khẳng_định đó không_phải là bạn_thân của nạn_nhân , cả 2 còn không học chung lớp và Hằng cũng không có_vẻ gì thân_thiết với chàng_trai này
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
441,16,"Hiện_tại gia_đình của Hằng vẫn đang ở bệnh_viện để lo các thủ_tục và phía gia_đình nghi phạm vẫn chưa có bất_cứ tiếng_nói nào
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
442,16,"Đức_Hòa ( tổng_hợp ) Nguồn Tinnhanhonline.vn
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450,17,"Nạn_nhân là Nguyễn Thị Bé C ( ngụ xã_An Bình ) , lớn hơn Lộc 4 tuổi và chung_sống như vợ_chồng với_nhau tại xã Hoà_Ninh
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
452,17,"Liên_quan đến vụ_việc , theo thông_tin trên báo Công_an TP HCM , theo lời_khai ban_đầu , Lộc là người_làm_thuê kiếm_sống , quen chị C khoảng năm 2012 , 2 người thường_xuyên qua_lại
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
454,17,"Lộc cũng đã có vợ và hai con , nhưng đã chia_tay với vợ từ lâu , vợ và con Lộc về Cần_Thơ sinh_sống , mẹ của Lộc thì làm_việc ở tỉnh Bình_Dương
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
455,17,"Đến tháng 11/2016 , chị C dọn đến ở cùng Lộc
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
457,17,"Trong thời_gian chung_sống , 2 người thường_xuyên cãi_nhau do Lộc thường có tính ghen_tuông
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
464,17,"Con_gái Lộc đã thông_báo sự_việc cho mẹ ruột nạn_nhân
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
467,17,"Nhận_được tin báo , lực_lượng chức_năng nhanh_chóng có_mặt tại hiện_trường , điều_tra nguyên_nhân sự_việc
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
471,17,"Lực_lượng chức_năng phải dùng kìm cộng lực cắt khóa cửa_vào bên_trong
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
483,18,"Được gia_đình vận_động , khoảng 0 giờ 30 ngày hôm_sau 18/10 , Thuận đã đến Công_an xã Ninh Xuân đầu_thú
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
485,18,"Theo người_nhà nạn_nhân , nguyên_nhân dẫn đến vụ_việc đau_lòng trên có_thể là do thời_gian trước anh Hồ_chở một xe cát về đổ gần nhà chị Bình với mục_đích xây mộ cho cha nhưng không_dùng đến
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
486,18,"Gần_đây , thấy các em lấy bao xúc cát đi mà không xin nên anh Hồ_bực_bội
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
488,18,"Trang_Vũ ( tổng_hợp ) Nguồn Tinnhanhonline.vn
",0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
